participant,session,value,inst,qid
LuciaMarta,1,2,mslq,6
LuciaMarta,1,2,mslq,11
LuciaMarta,1,6,mslq,16
LuciaMarta,1,7,mslq,21
LuciaMarta,1,3,mslq,7
LuciaMarta,1,6,mslq,12
LuciaMarta,1,5,mslq,17
LuciaMarta,1,1,mslq,22
LuciaMarta,1,2,mslq,8
LuciaMarta,1,2,mslq,13
LuciaMarta,1,3,mslq,18
LuciaMarta,1,2,mslq,23
LuciaMarta,1,1,mslq,9
LuciaMarta,1,7,mslq,14
LuciaMarta,1,2,mslq,19
LuciaMarta,1,5,mslq,24
LuciaMarta,1,1,mslq,5
LuciaMarta,1,2,mslq,10
LuciaMarta,1,5,mslq,15
LuciaMarta,1,1,mslq,20
LuciaMarta,1,3,mslq,25
LuciaMarta,1,0,sims,18
LuciaMarta,1,0,sims,17
LuciaMarta,1,0,sims,16
LuciaMarta,1,2,sims,15
LuciaMarta,1,0,sims,14
LuciaMarta,1,0,sims,13
LuciaMarta,1,1,sims,12
LuciaMarta,1,4,sims,11
LuciaMarta,1,0,sims,9
LuciaMarta,1,0,sims,8
LuciaMarta,1,0,sims,7
LuciaMarta,1,4,sims,6
LuciaMarta,1,0,sims,5
LuciaMarta,1,3,sims,4
LuciaMarta,1,0,sims,3
LuciaMarta,1,1,sims,2
LuciaMarta,1,17,tlx,6
LuciaMarta,1,18,tlx,5
LuciaMarta,1,1,tlx,4
LuciaMarta,1,17,tlx,3
LuciaMarta,1,8,tlx,2
LuciaMarta,1,17,tlx,1
LuciaMarta,1,5,jold,8
LuciaMarta,1,7,jold,1
QuentinM,3,3,ueq,30
QuentinM,3,3,ueq,29
QuentinM,3,3,ueq,28
QuentinM,3,2,ueq,27
QuentinM,3,6,ueq,26
QuentinM,3,2,ueq,24
QuentinM,3,6,ueq,23
QuentinM,3,2,ueq,22
QuentinM,3,4,ueq,21
QuentinM,3,2,ueq,20
QuentinM,3,6,ueq,19
QuentinM,3,3,ueq,18
QuentinM,3,5,ueq,16
QuentinM,3,6,ueq,15
QuentinM,3,2,ueq,14
QuentinM,3,5,ueq,13
QuentinM,3,5,ueq,12
QuentinM,3,5,ueq,11
QuentinM,3,3,ueq,10
QuentinM,3,3,ueq,8
QuentinM,3,3,ueq,7
QuentinM,3,3,ueq,6
QuentinM,3,1,ueq,5
QuentinM,3,5,ueq,4
QuentinM,3,6,ueq,3
QuentinM,3,6,ueq,2
QuentinM,3,1,prof,8
QuentinM,3,3,prof,7
QuentinM,3,4,prof,6
QuentinM,3,5,prof,5
QuentinM,3,3,prof,4
QuentinM,3,2,prof,3
QuentinM,3,25,prof,2
QuentinM,3,7,mslq,6
QuentinM,3,2,mslq,11
QuentinM,3,5,mslq,16
QuentinM,3,7,mslq,21
QuentinM,3,7,mslq,7
QuentinM,3,2,mslq,12
QuentinM,3,6,mslq,17
QuentinM,3,7,mslq,22
QuentinM,3,7,mslq,8
QuentinM,3,3,mslq,13
QuentinM,3,6,mslq,18
QuentinM,3,7,mslq,23
QuentinM,3,2,mslq,9
QuentinM,3,7,mslq,14
QuentinM,3,7,mslq,19
QuentinM,3,7,mslq,24
QuentinM,3,7,mslq,5
QuentinM,3,2,mslq,10
QuentinM,3,7,mslq,15
QuentinM,3,7,mslq,20
QuentinM,3,7,mslq,25
QuentinM,3,0,sims,18
QuentinM,3,3,sims,17
QuentinM,3,1,sims,16
QuentinM,3,3,sims,15
QuentinM,3,5,sims,14
QuentinM,3,4,sims,13
QuentinM,3,1,sims,12
QuentinM,3,2,sims,11
QuentinM,3,1,sims,9
QuentinM,3,4,sims,8
QuentinM,3,1,sims,7
QuentinM,3,2,sims,6
QuentinM,3,0,sims,5
QuentinM,3,2,sims,4
QuentinM,3,1,sims,3
QuentinM,3,2,sims,2
QuentinM,3,15,tlx,6
QuentinM,3,4,tlx,5
QuentinM,3,19,tlx,4
QuentinM,3,7,tlx,3
QuentinM,3,2,tlx,2
QuentinM,3,3,tlx,1
QuentinM,3,6,jold,7
QuentinM,3,9,jold,6
QuentinM,3,8,jold,5
QuentinM,3,6,jold,8
QuentinM,3,11,jold,3
QuentinM,3,7,jold,2
QuentinM,3,6,jold,1
lbois,2,4,mslq,53
lbois,2,2,mslq,58
lbois,2,1,mslq,71
lbois,2,4,mslq,54
lbois,2,3,mslq,59
lbois,2,4,mslq,72
lbois,2,4,mslq,55
lbois,2,5,mslq,60
lbois,2,1,mslq,73
lbois,2,1,mslq,51
lbois,2,5,mslq,56
lbois,2,5,mslq,61
lbois,2,5,mslq,74
lbois,2,5,mslq,6
lbois,2,3,mslq,11
lbois,2,6,mslq,16
lbois,2,6,mslq,21
lbois,2,6,mslq,7
lbois,2,2,mslq,12
lbois,2,5,mslq,17
lbois,2,4,mslq,22
lbois,2,2,mslq,8
lbois,2,5,mslq,13
lbois,2,6,mslq,18
lbois,2,5,mslq,23
lbois,2,3,mslq,9
lbois,2,2,mslq,14
lbois,2,5,mslq,19
lbois,2,5,mslq,24
lbois,2,4,mslq,52
lbois,2,3,mslq,57
lbois,2,5,mslq,62
lbois,2,2,mslq,5
lbois,2,2,mslq,10
lbois,2,6,mslq,15
lbois,2,6,mslq,20
lbois,2,6,mslq,25
lbois,2,0,sims,18
lbois,2,0,sims,17
lbois,2,0,sims,16
lbois,2,2,sims,15
lbois,2,0,sims,14
lbois,2,0,sims,13
lbois,2,0,sims,12
lbois,2,0,sims,11
lbois,2,0,sims,9
lbois,2,0,sims,8
lbois,2,0,sims,7
lbois,2,0,sims,6
lbois,2,0,sims,5
lbois,2,0,sims,4
lbois,2,0,sims,3
lbois,2,2,sims,2
lbois,2,15,tlx,6
lbois,2,15,tlx,5
lbois,2,13,tlx,4
lbois,2,6,tlx,3
lbois,2,2,tlx,2
lbois,2,14,tlx,1
lbois,2,7,jold,8
lbois,2,8,jold,2
lbois,2,8,jold,1
Jahier,2,5,mslq,53
Jahier,2,5,mslq,58
Jahier,2,2,mslq,71
Jahier,2,3,mslq,54
Jahier,2,5,mslq,59
Jahier,2,1,mslq,72
Jahier,2,7,mslq,55
Jahier,2,3,mslq,60
Jahier,2,3,mslq,73
Jahier,2,4,mslq,51
Jahier,2,1,mslq,56
Jahier,2,3,mslq,61
Jahier,2,3,mslq,74
Jahier,2,2,mslq,6
Jahier,2,5,mslq,11
Jahier,2,3,mslq,16
Jahier,2,3,mslq,21
Jahier,2,1,mslq,7
Jahier,2,3,mslq,12
Jahier,2,4,mslq,17
Jahier,2,1,mslq,22
Jahier,2,2,mslq,8
Jahier,2,5,mslq,13
Jahier,2,3,mslq,18
Jahier,2,3,mslq,23
Jahier,2,5,mslq,9
Jahier,2,5,mslq,14
Jahier,2,1,mslq,19
Jahier,2,2,mslq,24
Jahier,2,5,mslq,52
Jahier,2,3,mslq,57
Jahier,2,5,mslq,62
Jahier,2,1,mslq,5
Jahier,2,3,mslq,10
Jahier,2,3,mslq,15
Jahier,2,2,mslq,20
Jahier,2,2,mslq,25
Jahier,2,3,sims,18
Jahier,2,3,sims,17
Jahier,2,1,sims,16
Jahier,2,1,sims,15
Jahier,2,1,sims,14
Jahier,2,2,sims,13
Jahier,2,0,sims,12
Jahier,2,0,sims,11
Jahier,2,2,sims,9
Jahier,2,2,sims,8
Jahier,2,1,sims,7
Jahier,2,1,sims,6
Jahier,2,4,sims,5
Jahier,2,2,sims,4
Jahier,2,1,sims,3
Jahier,2,0,sims,2
Jahier,2,12,tlx,6
Jahier,2,14,tlx,5
Jahier,2,2,tlx,4
Jahier,2,14,tlx,3
Jahier,2,9,tlx,2
Jahier,2,12,tlx,1
Jahier,2,2,jold,8
Jahier,2,7,jold,2
Jahier,2,7,jold,1
Louis,3,6,ueq,30
Louis,3,3,ueq,29
Louis,3,2,ueq,28
Louis,3,2,ueq,27
Louis,3,6,ueq,26
Louis,3,1,ueq,24
Louis,3,5,ueq,23
Louis,3,2,ueq,22
Louis,3,3,ueq,21
Louis,3,2,ueq,20
Louis,3,6,ueq,19
Louis,3,5,ueq,18
Louis,3,5,ueq,16
Louis,3,4,ueq,15
Louis,3,2,ueq,14
Louis,3,5,ueq,13
Louis,3,2,ueq,12
Louis,3,3,ueq,11
Louis,3,3,ueq,10
Louis,3,5,ueq,8
Louis,3,6,ueq,7
Louis,3,3,ueq,6
Louis,3,2,ueq,5
Louis,3,3,ueq,4
Louis,3,5,ueq,3
Louis,3,6,ueq,2
Louis,3,1,prof,8
Louis,3,1,prof,7
Louis,3,1,prof,6
Louis,3,3,prof,5
Louis,3,3,prof,4
Louis,3,2,prof,3
Louis,3,17,prof,2
Louis,3,2,mslq,6
Louis,3,7,mslq,11
Louis,3,4,mslq,16
Louis,3,7,mslq,21
Louis,3,3,mslq,7
Louis,3,4,mslq,12
Louis,3,5,mslq,17
Louis,3,6,mslq,22
Louis,3,2,mslq,8
Louis,3,7,mslq,13
Louis,3,5,mslq,18
Louis,3,7,mslq,23
Louis,3,4,mslq,9
Louis,3,5,mslq,14
Louis,3,5,mslq,19
Louis,3,7,mslq,24
Louis,3,2,mslq,5
Louis,3,4,mslq,10
Louis,3,5,mslq,15
Louis,3,6,mslq,20
Louis,3,7,mslq,25
Louis,3,1,sims,18
Louis,3,0,sims,17
Louis,3,3,sims,16
Louis,3,4,sims,15
Louis,3,1,sims,14
Louis,3,0,sims,13
Louis,3,3,sims,12
Louis,3,5,sims,11
Louis,3,1,sims,9
Louis,3,0,sims,8
Louis,3,3,sims,7
Louis,3,4,sims,6
Louis,3,1,sims,5
Louis,3,1,sims,4
Louis,3,3,sims,3
Louis,3,5,sims,2
Louis,3,5,tlx,6
Louis,3,14,tlx,5
Louis,3,10,tlx,4
Louis,3,8,tlx,3
Louis,3,3,tlx,2
Louis,3,6,tlx,1
Louis,3,8,jold,7
Louis,3,9,jold,6
Louis,3,11,jold,5
Louis,3,6,jold,8
Louis,3,11,jold,3
Louis,3,8,jold,2
Louis,3,7,jold,1
SoufianG,3,6,ueq,30
SoufianG,3,2,ueq,29
SoufianG,3,3,ueq,28
SoufianG,3,4,ueq,27
SoufianG,3,5,ueq,26
SoufianG,3,2,ueq,24
SoufianG,3,5,ueq,23
SoufianG,3,3,ueq,22
SoufianG,3,3,ueq,21
SoufianG,3,4,ueq,20
SoufianG,3,7,ueq,19
SoufianG,3,6,ueq,18
SoufianG,3,6,ueq,16
SoufianG,3,5,ueq,15
SoufianG,3,2,ueq,14
SoufianG,3,4,ueq,13
SoufianG,3,6,ueq,12
SoufianG,3,4,ueq,11
SoufianG,3,5,ueq,10
SoufianG,3,5,ueq,8
SoufianG,3,5,ueq,7
SoufianG,3,4,ueq,6
SoufianG,3,3,ueq,5
SoufianG,3,4,ueq,4
SoufianG,3,6,ueq,3
SoufianG,3,5,ueq,2
SoufianG,3,1,prof,8
SoufianG,3,5,prof,7
SoufianG,3,4,prof,6
SoufianG,3,5,prof,5
SoufianG,3,3,prof,4
SoufianG,3,2,prof,3
SoufianG,3,24,prof,2
SoufianG,3,6,mslq,6
SoufianG,3,6,mslq,11
SoufianG,3,6,mslq,16
SoufianG,3,7,mslq,21
SoufianG,3,6,mslq,7
SoufianG,3,3,mslq,12
SoufianG,3,7,mslq,17
SoufianG,3,7,mslq,22
SoufianG,3,6,mslq,8
SoufianG,3,5,mslq,13
SoufianG,3,6,mslq,18
SoufianG,3,7,mslq,23
SoufianG,3,5,mslq,9
SoufianG,3,4,mslq,14
SoufianG,3,7,mslq,19
SoufianG,3,7,mslq,24
SoufianG,3,5,mslq,5
SoufianG,3,5,mslq,10
SoufianG,3,7,mslq,15
SoufianG,3,7,mslq,20
SoufianG,3,7,mslq,25
SoufianG,3,3,sims,18
SoufianG,3,3,sims,17
SoufianG,3,3,sims,16
SoufianG,3,3,sims,15
SoufianG,3,3,sims,14
SoufianG,3,3,sims,13
SoufianG,3,3,sims,12
SoufianG,3,3,sims,11
SoufianG,3,1,sims,9
SoufianG,3,2,sims,8
SoufianG,3,1,sims,7
SoufianG,3,3,sims,6
SoufianG,3,3,sims,5
SoufianG,3,1,sims,4
SoufianG,3,1,sims,3
SoufianG,3,2,sims,2
SoufianG,3,1,tlx,6
SoufianG,3,4,tlx,5
SoufianG,3,16,tlx,4
SoufianG,3,5,tlx,3
SoufianG,3,1,tlx,2
SoufianG,3,4,tlx,1
SoufianG,3,6,jold,7
SoufianG,3,8,jold,6
SoufianG,3,10,jold,5
SoufianG,3,9,jold,8
SoufianG,3,11,jold,3
SoufianG,3,8,jold,2
SoufianG,3,11,jold,1
lbois,1,6,mslq,6
lbois,1,3,mslq,11
lbois,1,6,mslq,16
lbois,1,6,mslq,21
lbois,1,6,mslq,7
lbois,1,2,mslq,12
lbois,1,4,mslq,17
lbois,1,2,mslq,22
lbois,1,4,mslq,8
lbois,1,5,mslq,13
lbois,1,4,mslq,18
lbois,1,5,mslq,23
lbois,1,2,mslq,9
lbois,1,2,mslq,14
lbois,1,5,mslq,19
lbois,1,5,mslq,24
lbois,1,2,mslq,5
lbois,1,2,mslq,10
lbois,1,6,mslq,15
lbois,1,6,mslq,20
lbois,1,6,mslq,25
lbois,1,0,sims,18
lbois,1,0,sims,17
lbois,1,0,sims,16
lbois,1,1,sims,15
lbois,1,0,sims,14
lbois,1,0,sims,13
lbois,1,2,sims,12
lbois,1,2,sims,11
lbois,1,0,sims,9
lbois,1,0,sims,8
lbois,1,0,sims,7
lbois,1,0,sims,6
lbois,1,0,sims,5
lbois,1,0,sims,4
lbois,1,2,sims,3
lbois,1,4,sims,2
lbois,1,16,tlx,6
lbois,1,16,tlx,5
lbois,1,13,tlx,4
lbois,1,11,tlx,3
lbois,1,1,tlx,2
lbois,1,13,tlx,1
lbois,1,3,jold,8
lbois,1,9,jold,1
mleclair,3,3,ueq,30
mleclair,3,2,ueq,29
mleclair,3,4,ueq,28
mleclair,3,1,ueq,27
mleclair,3,6,ueq,26
mleclair,3,3,ueq,24
mleclair,3,5,ueq,23
mleclair,3,3,ueq,22
mleclair,3,4,ueq,21
mleclair,3,3,ueq,20
mleclair,3,6,ueq,19
mleclair,3,2,ueq,18
mleclair,3,5,ueq,16
mleclair,3,6,ueq,15
mleclair,3,2,ueq,14
mleclair,3,3,ueq,13
mleclair,3,5,ueq,12
mleclair,3,3,ueq,11
mleclair,3,6,ueq,10
mleclair,3,6,ueq,8
mleclair,3,5,ueq,7
mleclair,3,2,ueq,6
mleclair,3,2,ueq,5
mleclair,3,4,ueq,4
mleclair,3,6,ueq,3
mleclair,3,6,ueq,2
mleclair,3,1,prof,8
mleclair,3,5,prof,7
mleclair,3,4,prof,6
mleclair,3,4,prof,5
mleclair,3,3,prof,4
mleclair,3,4,prof,3
mleclair,3,23,prof,2
mleclair,3,1,mslq,6
mleclair,3,7,mslq,11
mleclair,3,1,mslq,16
mleclair,3,7,mslq,21
mleclair,3,2,mslq,7
mleclair,3,5,mslq,12
mleclair,3,5,mslq,17
mleclair,3,6,mslq,22
mleclair,3,5,mslq,8
mleclair,3,7,mslq,13
mleclair,3,1,mslq,18
mleclair,3,6,mslq,23
mleclair,3,5,mslq,9
mleclair,3,6,mslq,14
mleclair,3,5,mslq,19
mleclair,3,5,mslq,24
mleclair,3,2,mslq,5
mleclair,3,5,mslq,10
mleclair,3,5,mslq,15
mleclair,3,6,mslq,20
mleclair,3,7,mslq,25
mleclair,3,0,sims,18
mleclair,3,0,sims,17
mleclair,3,4,sims,16
mleclair,3,5,sims,15
mleclair,3,0,sims,14
mleclair,3,4,sims,13
mleclair,3,6,sims,12
mleclair,3,6,sims,11
mleclair,3,0,sims,9
mleclair,3,2,sims,8
mleclair,3,2,sims,7
mleclair,3,4,sims,6
mleclair,3,0,sims,5
mleclair,3,1,sims,4
mleclair,3,4,sims,3
mleclair,3,6,sims,2
mleclair,3,7,tlx,6
mleclair,3,13,tlx,5
mleclair,3,15,tlx,4
mleclair,3,14,tlx,3
mleclair,3,1,tlx,2
mleclair,3,13,tlx,1
mleclair,3,6,jold,7
mleclair,3,8,jold,6
mleclair,3,9,jold,5
mleclair,3,5,jold,8
mleclair,3,10,jold,3
mleclair,3,5,jold,2
mleclair,3,6,jold,1
Jahier,1,2,mslq,6
Jahier,1,3,mslq,11
Jahier,1,5,mslq,16
Jahier,1,3,mslq,21
Jahier,1,2,mslq,7
Jahier,1,3,mslq,12
Jahier,1,2,mslq,17
Jahier,1,1,mslq,22
Jahier,1,2,mslq,8
Jahier,1,3,mslq,13
Jahier,1,4,mslq,18
Jahier,1,2,mslq,23
Jahier,1,2,mslq,9
Jahier,1,5,mslq,14
Jahier,1,1,mslq,19
Jahier,1,1,mslq,24
Jahier,1,1,mslq,5
Jahier,1,1,mslq,10
Jahier,1,5,mslq,15
Jahier,1,1,mslq,20
Jahier,1,2,mslq,25
Jahier,1,4,sims,18
Jahier,1,1,sims,17
Jahier,1,0,sims,16
Jahier,1,0,sims,15
Jahier,1,3,sims,14
Jahier,1,4,sims,13
Jahier,1,0,sims,12
Jahier,1,0,sims,11
Jahier,1,2,sims,9
Jahier,1,3,sims,8
Jahier,1,1,sims,7
Jahier,1,1,sims,6
Jahier,1,4,sims,5
Jahier,1,3,sims,4
Jahier,1,1,sims,3
Jahier,1,1,sims,2
Jahier,1,14,tlx,6
Jahier,1,12,tlx,5
Jahier,1,1,tlx,4
Jahier,1,11,tlx,3
Jahier,1,2,tlx,2
Jahier,1,13,tlx,1
Jahier,1,3,jold,8
Jahier,1,6,jold,1
cycy,1,3,mslq,6
cycy,1,4,mslq,11
cycy,1,3,mslq,16
cycy,1,4,mslq,21
cycy,1,3,mslq,7
cycy,1,4,mslq,12
cycy,1,5,mslq,17
cycy,1,1,mslq,22
cycy,1,3,mslq,8
cycy,1,4,mslq,13
cycy,1,3,mslq,18
cycy,1,3,mslq,23
cycy,1,5,mslq,9
cycy,1,5,mslq,14
cycy,1,2,mslq,19
cycy,1,2,mslq,24
cycy,1,5,mslq,5
cycy,1,2,mslq,10
cycy,1,4,mslq,15
cycy,1,1,mslq,20
cycy,1,3,mslq,25
cycy,1,4,sims,18
cycy,1,2,sims,17
cycy,1,0,sims,16
cycy,1,2,sims,15
cycy,1,3,sims,14
cycy,1,2,sims,13
cycy,1,1,sims,12
cycy,1,1,sims,11
cycy,1,2,sims,9
cycy,1,3,sims,8
cycy,1,1,sims,7
cycy,1,0,sims,6
cycy,1,3,sims,5
cycy,1,2,sims,4
cycy,1,1,sims,3
cycy,1,1,sims,2
cycy,1,12,tlx,6
cycy,1,13,tlx,5
cycy,1,7,tlx,4
cycy,1,13,tlx,3
cycy,1,9,tlx,2
cycy,1,16,tlx,1
cycy,1,6,jold,8
cycy,1,3,jold,1
Funibus,3,4,ueq,30
Funibus,3,4,ueq,29
Funibus,3,4,ueq,28
Funibus,3,4,ueq,27
Funibus,3,4,ueq,26
Funibus,3,4,ueq,24
Funibus,3,4,ueq,23
Funibus,3,4,ueq,22
Funibus,3,4,ueq,21
Funibus,3,4,ueq,20
Funibus,3,4,ueq,19
Funibus,3,4,ueq,18
Funibus,3,5,ueq,16
Funibus,3,3,ueq,15
Funibus,3,4,ueq,14
Funibus,3,4,ueq,13
Funibus,3,4,ueq,12
Funibus,3,4,ueq,11
Funibus,3,4,ueq,10
Funibus,3,4,ueq,8
Funibus,3,4,ueq,7
Funibus,3,4,ueq,6
Funibus,3,5,ueq,5
Funibus,3,4,ueq,4
Funibus,3,2,ueq,3
Funibus,3,3,ueq,2
Funibus,3,1,prof,8
Funibus,3,2,prof,7
Funibus,3,4,prof,6
Funibus,3,3,prof,5
Funibus,3,3,prof,4
Funibus,3,1,prof,3
Funibus,3,28,prof,2
Funibus,3,2,mslq,6
Funibus,3,2,mslq,11
Funibus,3,2,mslq,16
Funibus,3,4,mslq,21
Funibus,3,2,mslq,7
Funibus,3,1,mslq,12
Funibus,3,3,mslq,17
Funibus,3,4,mslq,22
Funibus,3,2,mslq,8
Funibus,3,2,mslq,13
Funibus,3,2,mslq,18
Funibus,3,4,mslq,23
Funibus,3,1,mslq,9
Funibus,3,2,mslq,14
Funibus,3,4,mslq,19
Funibus,3,4,mslq,24
Funibus,3,2,mslq,5
Funibus,3,1,mslq,10
Funibus,3,5,mslq,15
Funibus,3,5,mslq,20
Funibus,3,5,mslq,25
Funibus,3,3,sims,18
Funibus,3,2,sims,17
Funibus,3,0,sims,16
Funibus,3,1,sims,15
Funibus,3,3,sims,14
Funibus,3,6,sims,13
Funibus,3,1,sims,12
Funibus,3,3,sims,11
Funibus,3,3,sims,9
Funibus,3,6,sims,8
Funibus,3,0,sims,7
Funibus,3,1,sims,6
Funibus,3,3,sims,5
Funibus,3,6,sims,4
Funibus,3,0,sims,3
Funibus,3,3,sims,2
Funibus,3,14,tlx,6
Funibus,3,17,tlx,5
Funibus,3,15,tlx,4
Funibus,3,11,tlx,3
Funibus,3,12,tlx,2
Funibus,3,8,tlx,1
Funibus,3,7,jold,7
Funibus,3,7,jold,6
Funibus,3,4,jold,5
Funibus,3,5,jold,8
Funibus,3,11,jold,3
Funibus,3,9,jold,2
Funibus,3,7,jold,1
QuentinM,2,2,mslq,53
QuentinM,2,5,mslq,58
QuentinM,2,1,mslq,71
QuentinM,2,5,mslq,54
QuentinM,2,2,mslq,59
QuentinM,2,5,mslq,72
QuentinM,2,1,mslq,55
QuentinM,2,2,mslq,60
QuentinM,2,1,mslq,73
QuentinM,2,2,mslq,51
QuentinM,2,1,mslq,56
QuentinM,2,2,mslq,61
QuentinM,2,5,mslq,74
QuentinM,2,7,mslq,6
QuentinM,2,3,mslq,11
QuentinM,2,5,mslq,16
QuentinM,2,7,mslq,21
QuentinM,2,7,mslq,7
QuentinM,2,3,mslq,12
QuentinM,2,5,mslq,17
QuentinM,2,6,mslq,22
QuentinM,2,7,mslq,8
QuentinM,2,5,mslq,13
QuentinM,2,5,mslq,18
QuentinM,2,7,mslq,23
QuentinM,2,3,mslq,9
QuentinM,2,6,mslq,14
QuentinM,2,7,mslq,19
QuentinM,2,6,mslq,24
QuentinM,2,5,mslq,52
QuentinM,2,2,mslq,57
QuentinM,2,2,mslq,62
QuentinM,2,6,mslq,5
QuentinM,2,5,mslq,10
QuentinM,2,5,mslq,15
QuentinM,2,6,mslq,20
QuentinM,2,7,mslq,25
QuentinM,2,0,sims,18
QuentinM,2,0,sims,17
QuentinM,2,1,sims,16
QuentinM,2,4,sims,15
QuentinM,2,3,sims,14
QuentinM,2,3,sims,13
QuentinM,2,4,sims,12
QuentinM,2,3,sims,11
QuentinM,2,0,sims,9
QuentinM,2,3,sims,8
QuentinM,2,2,sims,7
QuentinM,2,3,sims,6
QuentinM,2,1,sims,5
QuentinM,2,3,sims,4
QuentinM,2,1,sims,3
QuentinM,2,4,sims,2
QuentinM,2,9,tlx,6
QuentinM,2,7,tlx,5
QuentinM,2,19,tlx,4
QuentinM,2,9,tlx,3
QuentinM,2,2,tlx,2
QuentinM,2,4,tlx,1
QuentinM,2,6,jold,8
QuentinM,2,11,jold,2
QuentinM,2,10,jold,1
Louis,2,7,mslq,53
Louis,2,3,mslq,58
Louis,2,1,mslq,71
Louis,2,3,mslq,54
Louis,2,6,mslq,59
Louis,2,4,mslq,72
Louis,2,4,mslq,55
Louis,2,5,mslq,60
Louis,2,1,mslq,73
Louis,2,3,mslq,51
Louis,2,7,mslq,56
Louis,2,3,mslq,61
Louis,2,6,mslq,74
Louis,2,3,mslq,6
Louis,2,7,mslq,11
Louis,2,5,mslq,16
Louis,2,6,mslq,21
Louis,2,4,mslq,7
Louis,2,5,mslq,12
Louis,2,6,mslq,17
Louis,2,6,mslq,22
Louis,2,2,mslq,8
Louis,2,7,mslq,13
Louis,2,2,mslq,18
Louis,2,7,mslq,23
Louis,2,3,mslq,9
Louis,2,4,mslq,14
Louis,2,6,mslq,19
Louis,2,5,mslq,24
Louis,2,5,mslq,52
Louis,2,6,mslq,57
Louis,2,7,mslq,62
Louis,2,3,mslq,5
Louis,2,4,mslq,10
Louis,2,6,mslq,15
Louis,2,6,mslq,20
Louis,2,7,mslq,25
Louis,2,1,sims,18
Louis,2,0,sims,17
Louis,2,4,sims,16
Louis,2,5,sims,15
Louis,2,1,sims,14
Louis,2,2,sims,13
Louis,2,3,sims,12
Louis,2,4,sims,11
Louis,2,1,sims,9
Louis,2,2,sims,8
Louis,2,3,sims,7
Louis,2,5,sims,6
Louis,2,1,sims,5
Louis,2,2,sims,4
Louis,2,4,sims,3
Louis,2,4,sims,2
Louis,2,9,tlx,6
Louis,2,8,tlx,5
Louis,2,10,tlx,4
Louis,2,8,tlx,3
Louis,2,3,tlx,2
Louis,2,9,tlx,1
Louis,2,7,jold,8
Louis,2,10,jold,2
Louis,2,8,jold,1
TristanG,2,7,mslq,53
TristanG,2,1,mslq,58
TristanG,2,1,mslq,71
TristanG,2,4,mslq,54
TristanG,2,6,mslq,59
TristanG,2,5,mslq,72
TristanG,2,7,mslq,55
TristanG,2,6,mslq,60
TristanG,2,1,mslq,73
TristanG,2,2,mslq,51
TristanG,2,5,mslq,56
TristanG,2,6,mslq,61
TristanG,2,5,mslq,74
TristanG,2,3,mslq,6
TristanG,2,5,mslq,11
TristanG,2,5,mslq,16
TristanG,2,7,mslq,21
TristanG,2,1,mslq,7
TristanG,2,6,mslq,12
TristanG,2,6,mslq,17
TristanG,2,6,mslq,22
TristanG,2,1,mslq,8
TristanG,2,6,mslq,13
TristanG,2,5,mslq,18
TristanG,2,5,mslq,23
TristanG,2,7,mslq,9
TristanG,2,6,mslq,14
TristanG,2,6,mslq,19
TristanG,2,6,mslq,24
TristanG,2,6,mslq,52
TristanG,2,7,mslq,57
TristanG,2,5,mslq,62
TristanG,2,3,mslq,5
TristanG,2,5,mslq,10
TristanG,2,7,mslq,15
TristanG,2,7,mslq,20
TristanG,2,7,mslq,25
TristanG,2,0,sims,18
TristanG,2,0,sims,17
TristanG,2,5,sims,16
TristanG,2,6,sims,15
TristanG,2,0,sims,14
TristanG,2,3,sims,13
TristanG,2,6,sims,12
TristanG,2,6,sims,11
TristanG,2,0,sims,9
TristanG,2,5,sims,8
TristanG,2,4,sims,7
TristanG,2,5,sims,6
TristanG,2,0,sims,5
TristanG,2,0,sims,4
TristanG,2,4,sims,3
TristanG,2,6,sims,2
TristanG,2,6,tlx,6
TristanG,2,11,tlx,5
TristanG,2,10,tlx,4
TristanG,2,12,tlx,3
TristanG,2,13,tlx,2
TristanG,2,9,tlx,1
TristanG,2,5,jold,8
TristanG,2,8,jold,2
TristanG,2,7,jold,1
cpujol,1,6,mslq,6
cpujol,1,2,mslq,11
cpujol,1,6,mslq,16
cpujol,1,7,mslq,21
cpujol,1,4,mslq,7
cpujol,1,5,mslq,12
cpujol,1,7,mslq,17
cpujol,1,5,mslq,22
cpujol,1,5,mslq,8
cpujol,1,5,mslq,13
cpujol,1,5,mslq,18
cpujol,1,6,mslq,23
cpujol,1,3,mslq,9
cpujol,1,2,mslq,14
cpujol,1,5,mslq,19
cpujol,1,5,mslq,24
cpujol,1,6,mslq,5
cpujol,1,5,mslq,10
cpujol,1,7,mslq,15
cpujol,1,6,mslq,20
cpujol,1,6,mslq,25
cpujol,1,4,sims,18
cpujol,1,0,sims,17
cpujol,1,3,sims,16
cpujol,1,5,sims,15
cpujol,1,1,sims,14
cpujol,1,1,sims,13
cpujol,1,5,sims,12
cpujol,1,3,sims,11
cpujol,1,1,sims,9
cpujol,1,1,sims,8
cpujol,1,1,sims,7
cpujol,1,3,sims,6
cpujol,1,1,sims,5
cpujol,1,1,sims,4
cpujol,1,2,sims,3
cpujol,1,5,sims,2
cpujol,1,13,tlx,6
cpujol,1,14,tlx,5
cpujol,1,4,tlx,4
cpujol,1,15,tlx,3
cpujol,1,1,tlx,2
cpujol,1,14,tlx,1
cpujol,1,8,jold,8
cpujol,1,7,jold,1
